Gene	Entrez	ID_REF	SHAM_d01_rep1	SHAM_d01_rep2	SHAM_d01_rep3	SHAM_d01_rep4	SHAM_d01_rep5	SHAM_d01_rep6	SHAM_d01_rep7	PR80.6_d01_rep1	PR80.6_d01_rep2	PR80.6_d01_rep3	PR80.6_d01_rep4	PR80.6_d01_rep5	PR80.6_d01_rep6	PR80.6_d01_rep7	PR810_d01_rep1	PR810_d01_rep2	PR810_d01_rep3	PR810_d01_rep4	PR810_d01_rep5	PR810_d01_rep6	PR810_d01_rep7	PR8100_d01_rep1	PR8100_d01_rep2	PR8100_d01_rep3	PR8100_d01_rep4	PR8100_d01_rep5	PR8100_d01_rep6	PR8100_d01_rep7	TX91_d01_rep1	TX91_d01_rep2	TX91_d01_rep3	TX91_d01_rep4	TX91_d01_rep5	TX91_d01_rep6	TX91_d01_rep7	SHAM_d02_rep1	SHAM_d02_rep2	SHAM_d02_rep3	SHAM_d02_rep4	SHAM_d02_rep5	SHAM_d02_rep6	SHAM_d02_rep7	PR810_d02_rep1	PR810_d02_rep2	PR810_d02_rep3	PR810_d02_rep4	PR810_d02_rep5	PR810_d02_rep6	PR810_d02_rep7	PR8100_d02_rep1	PR8100_d02_rep2	PR8100_d02_rep3	PR8100_d02_rep4	PR8100_d02_rep5	PR8100_d02_rep6	PR8100_d02_rep7	TX91_d02_rep1	TX91_d02_rep2	TX91_d02_rep3	TX91_d02_rep4	TX91_d02_rep5	TX91_d02_rep6	TX91_d02_rep7	SHAM_d03_rep1	SHAM_d03_rep2	SHAM_d03_rep3	SHAM_d03_rep4	SHAM_d03_rep5	SHAM_d03_rep6	SHAM_d03_rep7	PR80.6_d03_rep1	PR80.6_d03_rep2	PR80.6_d03_rep3	PR80.6_d03_rep4	PR80.6_d03_rep5	PR80.6_d03_rep6	PR80.6_d03_rep7	PR810_d03_rep1	PR810_d03_rep2	PR810_d03_rep3	PR810_d03_rep4	PR810_d03_rep5	PR810_d03_rep6	PR810_d03_rep7	PR8100_d03_rep1	PR8100_d03_rep2	PR8100_d03_rep3	PR8100_d03_rep4	PR8100_d03_rep5	PR8100_d03_rep6	PR8100_d03_rep7	TX91_d03_rep1	TX91_d03_rep2	TX91_d03_rep3	TX91_d03_rep4	TX91_d03_rep5	TX91_d03_rep6	TX91_d03_rep7	PR80.2_d03_rep1	PR80.2_d03_rep2	PR80.2_d03_rep3	PR80.2_d03_rep4	PR80.2_d03_rep5	PR80.2_d03_rep6	PR80.2_d03_rep7	SHAM_d10_rep1	SHAM_d10_rep2	SHAM_d10_rep3	SHAM_d10_rep4	SHAM_d10_rep5	SHAM_d10_rep6	SHAM_d10_rep7	PR80.6_d10_rep1	PR80.6_d10_rep2	PR80.6_d10_rep3	PR80.6_d10_rep4	PR80.6_d10_rep5	PR80.6_d10_rep6	PR80.6_d10_rep7	PR80.2_d10_rep1	PR80.2_d10_rep2	PR80.2_d10_rep3	PR80.2_d10_rep4	PR80.2_d10_rep5	PR80.2_d10_rep6	PR80.2_d10_rep7	TX91_d10_rep1	TX91_d10_rep2	TX91_d10_rep3	TX91_d10_rep4	TX91_d10_rep5	TX91_d10_rep6	TX91_d10_rep7
Tgif2	228839	ILMN_1212828	-0.15171957	-0.2856269	-0.20270061	-0.13787222	-0.051003933	0.17450619	2.03E-04	-0.25925875	-0.08516359	-0.29521275	0.008924007	-0.1674819	0.031787872	-0.09949875	-0.19904613	-0.04247284	0.3759222	-0.1139822	-0.15181684	0.07973385	0.15753269	-0.09197998	0.019501686	-0.16285324	-0.014302731	0.10432625	0.28307915	-0.010573387	-0.16204691	-0.23461866	-0.20851517	-0.2776084	-0.054633617	0.15713596	-0.2457633	0.32562017	-0.1369729	0.15141153	-0.10163593	0.2091589	0.5582371	0.24960661	0.39858818	0.08400202	0.3027439	0.013905048	0.41534805	0.64616966	-0.16955662	0.61184406	0.372972	0.4073124	0.45079422	0.27133608	0.8322902	0.2999301	0.22313833	0.08573198	0.36175823	0.29747105	0.100783825	0.10813284	0.004511356	-0.08824444	-0.30699253	0.08691549	-0.34664726	-0.09868097	0.41880274	0.1273179	-0.390388	-0.1311512	0.023513317	0.075137615	-0.313859	0.0966959	0.08549452	-0.11608076	-0.020308018	0.116496086	0.049380302	-0.034346104	0.26499987	0.09784794	-0.07392883	-0.04183817	0.18619394	0.19467735	-0.07820463	0.31545353	0.56192636	-0.23624611	-0.37754965	-0.18686819	0.043937206	-0.22649431	-0.029554844	0.21011925	-0.11955118	-0.24209261	0.06437206	-0.13779783	-0.2870326	0.0607419	-0.10214472	-0.30387497	-0.32543182	-0.08336592	-0.092718124	-0.19987488	-0.09489536	-0.19598103	-0.12468195	-0.13041735	0.011345863	-0.10582161	-0.09054327	-0.17315006	-0.03284359	-0.26872587	-0.22870779	0.03400755	-0.22042799	-0.1316514	-0.07854462	0.018854618	-0.13185835	-0.124602795	-2.03E-04	-0.072785854	-0.109405994	-0.093976974	-0.13924074
2610528H13Rik		ILMN_1212831	0.050015926	0.09761572	-0.07042837	0.06821203	0.32551527	0.11254358	0.15308475	0.09435701	-0.051746845	-0.058257103	-0.0529747	0.04951763	0.08138037	0.1636157	-0.04752779	-0.13479996	-0.15235806	0.031242847	0.06108904	0.0497694	-0.030054092	-0.18485546	-0.10607386	-0.14986992	-0.090278625	-0.054710865	-0.04839945	-0.023861885	-0.032803535	-0.003409386	0.12695694	-0.032827377	0.11337471	0.16818905	-0.006337166	-0.05390072	0.21465778	-0.12556124	0.12736416	-0.024364471	0.027174473	0.21074915	-0.16030264	0.23642874	-0.016980171	0.009475231	0.16211224	0.02173996	-0.10830641	-0.2834859	-0.25287008	-0.07771349	-0.21652174	-0.087394714	-0.09693718	-0.07777643	0.078342915	0.4006772	0.08807707	0.13931608	0.12499809	0.30568266	0.028434277	0.18455458	-0.022822857	0.07026243	0.003698826	-0.09889269	-0.06531429	0.1905632	-0.18174505	-0.0751915	0.06640339	0.19810677	-0.032556057	0.01462841	0.21463013	-0.10176659	-0.103244305	-0.058760643	0.04537821	-0.061735153	0.12690592	-0.0529747	-0.28055143	-0.085371494	0.001943588	0.025738716	-0.2952366	-0.13048315	-0.2271328	0.105289936	0.09455156	0.00914669	0.046099663	-0.043224335	-0.033851624	-0.051653862	0.031752586	-0.07615042	-0.10447073	0.012882233	0.075591564	0.20434237	0.130126	-0.027034283	-0.043326855	-0.104268074	0.06349373	0.1808176	0.2499466	0.23296499	0.08417368	-0.09037876	0.0153265	-0.08279371	-0.029608727	-0.042351246	0.045890808	0.03255558	-0.046027184	0.0594635	0.021425724	-0.013839722	0.117789745	-0.001943588	0.14298105	0.18311357	-0.021579742	0.08198452	0.074265	0.15716743	0.016195774
Ugt1a6a	94284	ILMN_1212835	-0.21213531	-0.08981657	0.120603085	0.021566391	0.034260273	0.11432886	-0.07027006	-0.03275299	-0.18069792	-0.07408142	-0.028423786	-0.09504366	-0.032150745	0.102945805	0.2068758	0.03767538	-0.096646786	-0.03392124	-0.04966879	0.0869298	-7.64E-04	-0.100363255	0.08633757	-0.14473581	0.03679037	0.04925251	-0.041526318	-0.106300354	-0.10270882	0.1941514	0.04599619	0.02541399	-0.07833624	-0.09885645	0.05873251	-0.13613129	-0.058321953	0.27023458	-0.08788252	0.029234886	0.13284397	8.51E-04	0.076756954	0.04380989	0.14160252	-0.08201361	5.99E-04	-3.45E-04	-0.04360628	-0.24157763	0.19027662	0.07161188	0.020601273	-0.085865974	-0.3721137	0.11755276	0.17541361	-0.056597233	0.019141674	-0.018428326	0.16865921	0.13193703	-0.07766056	-0.24229717	-0.061139107	0.07258463	0.0452857	-0.15517044	-0.14326715	0.16527605	0.099188805	-0.05976677	-0.13910627	0.0629096	-0.00799942	0.24759388	0.3793807	-0.086613655	-0.10832691	-0.11835623	0.24418116	-0.02481699	-0.11965132	0.105053425	-0.053286076	-0.10854149	-0.09622717	0.12382412	-0.122889996	-0.26838303	0.18104792	0.21515656	-0.016511917	-0.015461922	-0.26683617	-0.0464015	0.024591923	-0.011404514	0.003742218	3.45E-04	0.12411928	-0.018122673	-0.07366228	0.13106251	-0.01888609	-0.124361515	-0.01028204	0.15847349	0.17969418	0.003112793	0.08668423	0.030036926	0.070430756	-0.1045661	-0.10194397	-0.036376476	-0.04811907	0.112882614	-0.05966854	-0.16659355	0.037276268	-0.052907467	0.060843945	-0.123726845	0.05460787	-0.13073635	-0.04465437	-0.061139107	0.13388014	-0.01786375	-0.08226156	-0.023414135	-0.21145248
Ptprc	19264	ILMN_1212836	-0.26395512	0.17460632	-0.06113434	-0.43413734	-0.6710739	-0.367527	-0.008203507	-0.24897861	-0.22861767	-0.20977974	-0.3415594	-0.29347897	-0.16143131	-0.3850937	-0.11159134	0.16353512	-0.119050026	-0.48231697	-0.22730732	-0.08318806	-0.21301937	0.046344757	-0.010779381	-0.40195847	-0.21938133	0.15921783	0.04742241	-0.044597626	-0.25259018	-0.36439323	-0.79871845	-0.5607233	-0.3319168	-0.43334675	-0.24345589	-0.8439436	-0.055558205	-0.44691277	-0.14465714	-0.35272694	-0.7204819	-0.1903429	-0.16625404	0.54691696	0.5056896	0.47074223	0.7019453	0.08730793	0.4917755	-0.48636627	0.44599533	-0.025169373	0.1511221	0.041365623	-0.20602608	0.4472618	-0.5480585	0.057739258	-0.12050438	0.10068703	0.18916321	-0.20702076	-0.2232542	-0.22945976	-0.5415573	-0.2599182	-0.2290144	-0.2837553	-0.677475	-0.14561653	0.05139637	-0.008698463	0.14417267	-0.077999115	0.21627331	0.20959854	-0.11952877	0.546257	0.42649078	0.51280785	0.5207319	0.5261841	0.8129034	0.10982418	0.25551987	0.24135399	0.26511765	0.3330965	0.40380287	0.30176067	0.01224041	0.29175377	0.21126938	0.008202553	0.14255905	0.40432358	0.39139557	0.54428196	0.3781004	0.3289194	0.20344353	-0.24199677	0.09116936	0.34299278	0.05090332	-0.26217747	-0.5359907	-0.46705437	-0.6833849	-0.1022377	-0.66168976	-0.40063763	0.9386234	0.5076084	0.6884794	0.46621037	0.7389355	0.8051481	0.55972385	0.55772877	0.37506962	0.52186966	0.5528612	0.6001167	0.6700878	0.6658106	0.28275108	0.1197319	0.07181358	0.18806362	0.09592819	0.35702324	0.27986908
Lrig2		ILMN_1212838	0.13676977	0.47733164	-0.109120846	0.004410744	-0.08855009	-0.28897142	-0.10648537	0.08266735	0.35168982	-0.20202398	-0.05134201	-0.1899724	-0.15605688	-0.1276331	0.16340637	0.5928073	0.03834629	0.038555145	-0.2608223	-0.23228455	-0.10770321	0.23115778	0.40648508	1.10E-04	-0.00112915	-0.20236206	-0.3365178	-0.07620239	0.045936584	0.31817102	-0.032050133	-0.11946964	-0.14128447	-0.2545743	-0.08814335	-0.3165655	0.04448843	-0.29807186	-0.025696278	-0.44007683	-0.4165864	0.15338182	-0.11796141	0.17530441	-0.17203808	0.34009218	-0.12432909	-0.08022499	0.2807331	0.5361514	0.44451666	0.45007658	0.35380316	0.1313572	0.35852766	0.48395586	-0.12934065	0.16563082	-0.09720564	0.21032524	-0.4347577	-0.54696417	-0.027305603	0.2814021	0.09998989	-0.27498198	-0.10688162	0.23662186	0.1339736	0.1417036	0.24156046	0.39889383	-0.2431078	-0.0973959	0.23952389	0.19485044	-0.15738201	0.615829	0.46462202	-0.024337769	0.3385539	0.5004096	0.3213544	0.70658827	0.84958506	0.78305864	0.46584558	0.803988	0.4457116	0.5805812	0.5378032	0.32787085	0.17681551	-0.16221905	-0.085208416	0.18342924	-0.10097933	0.3059039	0.317266	0.16300583	-0.16826916	0.05733967	-0.025152683	-0.012037754	-0.044481754	0.34236765	0.13052177	-0.35623407	-0.23120451	-0.09444904	-0.031481266	-0.002938271	0.45982218	-0.12018585	-0.3106308	-0.039174557	-0.12741947	0.02999115	-0.06440687	0.16002035	0.19575024	-0.20598364	-0.21702528	-0.14244843	-0.092861176	-0.009765148	0.23160076	0.07790995	-0.2907381	-0.21148491	-0.410635	-0.046532154	-0.27346134
Rnf24	51902	ILMN_1212840	-0.06562328	-0.03451252	-0.012957096	-3.23E-04	-0.051431656	-0.11616087	0.04005575	-0.23948145	-0.1487937	-0.03375721	-0.09372854	-0.18125486	0.042517185	0.07524443	-0.0814023	-0.08009672	0.012061596	0.12851858	0.013082504	-0.055205345	0.108493805	0.08423662	-0.13580132	0.028763771	-0.046790123	-0.06358433	-0.098603725	-0.06788778	-0.054175377	0.08596468	0.038829327	-0.08380842	0.016628265	-0.035835743	0.089235306	0.00453949	-0.029654026	0.051398754	0.042769432	-0.005963326	0.12099075	-0.086905956	0.10552502	0.13031483	0.047302246	-0.018295765	-0.09385061	0.1098609	-0.06893492	0.18608284	0.2388463	-0.055755615	-0.14735556	0.10606575	-0.07459307	0.18809128	-0.044053078	0.25923395	-0.06796312	-0.09158659	-0.10066414	-0.05537367	-0.10030508	-0.025306702	0.10133934	-0.12577105	-0.027135372	-0.13728285	0.2035451	-0.113511086	-0.10784578	-0.03387785	-0.03319359	-0.18806982	-0.07153559	0.052703857	0.13305473	-0.060382843	-0.11581755	0.012312889	0.12526798	-0.07658291	0.3786745	0.14452696	-0.014793873	-0.17523861	0.19383478	-0.114979744	0.09444332	0.3319583	-0.019537449	0.104114056	-0.07563019	-0.07139492	-0.054261208	0.03784132	0.16246748	-0.049890995	0.06809616	0.06639576	0.034698486	0.017722607	-0.020656109	0.003765106	0.006245136	0.012111187	-0.03765869	-0.09917736	0.053970337	-0.053267956	0.047661304	0.07393551	0.068459034	0.022879124	-0.058722496	0.113631725	-0.05962181	0.03867674	3.22E-04	-0.011526108	0.08827114	-0.03203392	-0.057816505	0.13479805	0.1298666	-6.31E-04	0.08821678	0.026118755	-0.12037468	0.06315279	-0.082882404	0.06254625	0.14297009
Fer1l3	226101	ILMN_1212842	-0.48944044	-0.21315098	-0.04599476	-0.07430935	0.058282375	-0.02161026	0.03401661	-0.34748554	-0.18448687	0.061670303	-0.15167046	-0.18358755	-0.08834839	0.028014183	-0.17131186	0.08810711	-0.09788227	-0.1714158	-0.023598671	0.018030167	-0.036209106	-0.22272205	-0.43943214	-0.11715126	-0.11305952	0.007171154	-0.07734966	-0.10967255	-0.36265612	-0.23374176	-0.3459201	-0.1562481	0.18859005	-0.18266344	-0.031108856	0.08032465	0.23124886	0.20226812	0.17697048	0.02820158	0.026997566	-0.05694151	0.113043785	-0.002254963	0.35259485	0.14423847	0.1508627	0.43955612	0.39274788	-0.04228878	-0.21797562	0.09192228	0.10219145	0.18357563	0.21861172	0.45314598	0.06958771	-0.13868904	0.15745401	0.09078455	0.23492718	0.1984005	0.16697073	-0.15858555	-0.16249132	-0.12745285	0.003752232	-0.28860855	-8.01E-05	0.08845425	0.012322903	-0.1465931	0.12143898	-0.18181801	-0.09196234	0.5818448	-0.22367477	-0.112401485	-0.02870655	0.16753292	0.10561752	0.013848305	-0.08413172	-0.0694499	-0.15601635	0.040085316	0.09675741	0.108457565	-0.16604805	-0.25221777	-0.071630955	-0.13040304	-0.025859356	0.018728733	0.13080502	-0.26409435	0.1943059	-0.1292162	-0.08970308	0.013237953	-0.06691885	0.04789877	-0.21894407	-0.0951972	0.05070114	-0.17673111	0.011085033	-0.08144951	-0.039813995	0.016969204	0.070969105	-0.051542282	-0.22337103	-9.53E-04	0.05507803	0.014633656	-0.11472416	0.14368391	0.07569361	-0.011239052	0.002303124	-0.013989925	-0.07052469	-0.05311823	0.19288826	0.025996685	0.009215355	8.06E-05	-0.020718575	-0.0624156	-0.01664114	-0.004703522	0.15284014
4930556L07Rik		ILMN_1212847	0.24647427	-0.019587517	0.031293392	0.05084753	-0.063878536	0.13211536	-0.047567368	0.16780758	0.062793255	-0.058199406	-6.78E-04	0.023902893	0.13133907	5.62E-04	0.13668823	-0.06869888	0.032598972	-0.14291477	0.011345863	0.10875797	0.03925848	0.21260595	0.08181763	0.044796467	0.14995241	-0.0660491	-0.05611849	3.34E-05	0.2382989	0.18540573	0.1432662	-0.009201527	-0.057832718	0.00816536	-0.008996964	-0.111567974	-0.01570177	0.012640476	-0.076758385	-0.18091726	-0.084754944	-0.20793915	-0.057864666	0.021199703	-0.034348965	-0.028604984	-0.041125298	-0.10091591	-0.07654476	0.14786482	0.111190796	-0.09695196	-0.0519228	-0.18551874	-0.018147469	-0.13072062	0.100096226	-0.12332296	-0.17603827	-0.09100485	0.06342316	-0.10785437	-0.040659428	0.022646904	0.056953907	0.06909037	0.113800526	0.061999798	-0.15470314	-0.11209297	-0.02382946	0.12310219	-0.021437645	0.033947945	0.10051918	-0.13758612	-0.2598424	-0.06841612	0.02270031	0.023394108	0.1816163	0.02704382	0.04062605	-0.08444023	0.22868633	0.042623997	-0.022667408	0.08105183	0.27176952	-0.028469086	0.026104927	-0.032815456	0.004884243	0.05457735	-0.050626278	0.091038704	-0.16145992	-0.09790087	-0.0809536	-2.53E-04	-0.038118362	0.012528896	0.107150555	-0.058295727	-0.010766029	-0.02324915	0.004484654	0.028538704	-0.006211758	-0.057000637	-0.06841612	0.02943945	0.07077885	0.105485916	0.0771966	0.044508457	0.019472122	-0.073642254	0.066633224	0.115035534	-0.09634018	0.013531208	0.035173893	-0.100456715	-0.020995617	0.025247097	0.08147383	0.05373192	-3.29E-05	-0.018239498	0.007550716	-0.15476799	0.061083794
Rybp	56353	ILMN_1212848	-0.15759182	-0.2953229	0.24594784	0.03476286	-0.08126545	0.22942877	-0.0489769	-0.12044668	-0.12396431	0.101451874	0.22287273	-0.007966995	0.3252697	0.064249516	-0.26359463	-0.27288294	0.10927868	0.12124634	0.23288774	0.085113525	0.09762764	-0.21392012	-0.20275116	-0.036509037	-0.06045389	0.14180994	0.097037315	-0.04206896	-0.24249649	-0.2783351	-0.16793013	0.04998684	-0.12593603	0.1585741	-0.10948515	-0.014607906	0.08839083	0.35222435	0.2830596	0.014369488	-0.011357784	0.15095949	-0.020337105	0.26982307	0.07349014	-0.14488173	0.1624279	0.15695715	0.08367109	-0.09868336	0.08783245	-0.3620782	0.18532276	-0.27402353	-0.6427746	0.013993263	-0.018399239	-0.2052927	-0.18058062	0.08086586	0.008690357	-0.26619673	0.031507492	-0.17972231	-0.022763252	0.023239613	0.19889116	-0.29577875	0.22965288	0.11355114	-0.27305317	-0.17260408	0.03615856	0.21666384	-0.34972286	0.06795883	0.14583206	-0.11143732	0.0862751	-0.019526482	0.007966995	-0.25142145	0.24446249	0.25488138	-0.1612463	-0.17002678	0.06274176	0.2368989	-0.5284405	0.15179348	0.033794403	-0.12396431	-0.15223837	-0.16217375	0.11551142	-0.33255053	0.2465477	-0.018399239	-0.38137627	-0.19504976	-0.13360262	0.12745047	-0.02725935	-0.039560795	-0.017623901	-0.16430569	-0.17704916	-0.042245388	0.0656271	-0.035362244	0.20763159	0.045167446	-0.46530867	-0.5230074	-0.3525095	-0.09938574	-0.22642374	-0.22124815	-0.2617731	-0.5299144	-0.17582369	-0.30507612	-0.25761843	-0.2926941	-0.098324776	-0.26667595	-0.3243842	-0.1627078	-0.35517454	0.018042088	-0.13155651	0.07055998	-0.13668156
9630050A07Rik		ILMN_1212849	-0.2147398	0.036872387	0.13285828	0.08739853	0.12572432	-0.083918095	0.2067442	-0.061407566	-0.047771454	-0.054523945	0.11290407	0.1426754	-0.25785828	-0.018216133	-0.12146044	0.13158655	0.2077694	0.002716065	0.029884338	-0.14781141	0.046757698	-0.05184412	-0.076458454	0.13801765	0.08928013	-0.07788181	-0.08837795	0.055922985	-0.2244401	0.11114645	0.08561993	0.046651363	-0.08683348	-0.116853714	-0.122899055	-0.35025883	0.13027048	0.001728535	0.11409998	-0.29202747	-0.1118207	-0.06150961	-0.12375307	-0.13465214	-0.015415192	-0.31633568	0.008714199	-0.024821758	0.043736935	-0.14804506	0.062280655	-0.12882471	-0.11948824	-0.06962347	-0.14342022	-0.19432926	-0.1640253	-0.22687197	-0.3298006	-0.11041641	0.18874025	-0.1738987	-0.113758564	0.123906136	-0.057712555	-0.039445877	0.13192654	-0.20900965	0.063705444	0.0317626	-0.048107147	-0.08085728	-0.008823872	-0.15440655	-0.07370281	-0.16038704	-0.05599785	0.24748707	0.2943163	-0.033021927	0.12067461	-0.010322571	0.2533493	0.06477404	-0.03348589	0.14992857	0.00343132	0.20437765	-0.327168	-0.24038172	0.0615201	0.0915761	0.005034924	-0.05027485	0.13661098	0.011956215	0.17016363	-0.06239748	0.16528606	0.37771034	-0.006964207	0.09730959	-0.01754713	0.21846437	-0.11458206	-0.08803558	0.44754124	0.06317425	0.0441432	-0.114087105	0.06718254	-0.1009717	0.19000483	-0.001729012	0.02100563	0.091377735	0.078169346	0.18712902	-0.1248498	0.19662428	0.35649252	-0.13135147	0.07593155	-0.04274702	0.06498623	-0.20927477	0.15843344	0.317976	0.06542635	-0.029304504	-0.093758106	0.1220479	-0.19980192
Glrx3	30926	ILMN_1212850	0.30487967	0.101759434	0.17388964	-0.13061666	0.014068604	-0.12275505	0.08668089	-0.009246826	0.040156364	-0.004539967	-0.023259163	0.025202274	-0.12606049	0.048942566	0.1305275	0.1726799	0.15853596	0.005037308	0.016693592	-0.024868011	-0.12358999	0.08451176	-0.21376514	0.32940912	0.16159534	0.03909874	0.060429096	0.024949074	-0.017068386	-0.049307823	0.108691216	-0.11550617	-0.06466484	-0.10492468	0.032506943	-0.01595354	0.033744335	-0.033015728	-0.035916805	3.66E-04	0.08632612	-0.11260939	-0.12143421	-3.67E-04	-0.11209631	0.032696724	-0.08897209	0.016644478	-0.17095327	-8.01E-04	-0.25427914	0.04335928	-0.10873222	-0.046129704	-0.13732004	-0.19953012	0.020362854	0.23274374	-0.15967083	-0.2820096	0.046245575	0.24932575	0.02843237	-0.02406168	0.07757664	-0.11607027	0.051119804	-0.04478073	-0.055881023	0.10212326	0.120223045	0.18027782	0.09638643	0.048466206	-0.036527157	0.32305622	0.09635067	0.10593176	-0.10879898	-0.13147974	-0.27771282	-0.092520714	-0.13263416	-0.096663475	-0.004047394	0.13072062	0.021113396	0.065517426	-0.004280567	0.05817747	0.19648981	0.06947422	0.049215317	-0.12271881	0.12580967	-0.09957838	0.0705142	-0.08435774	0.13034678	0.08790827	0.007751942	-0.08733559	0.086615086	-0.03994894	-0.002955914	0.24875402	0.05022621	0.009970665	-0.03509903	0.11743736	0.10400486	-0.08560133	0.19933367	0.16030264	-0.042190075	0.094967365	0.10417032	0.065932274	0.024742603	0.3808756	0.03126049	0.00336504	-0.06812382	-0.050733566	0.035173893	-0.025214195	-0.10002899	0.07562828	0.10003042	-0.002998829	-0.08850145	-0.016408443	-0.04006481
LOC381754		ILMN_1212852	-0.07279062	0.14572906	0.28082657	0.13375092	0.06017065	-0.12963772	0.010388374	0.2516241	0.38687992	0.21396446	0.01961565	0.07621956	0.10047054	0.11050749	0.20116758	0.09515381	0.3292861	0.15351963	0.18448591	0.014511585	0.010005951	0.21338224	0.20116758	0.21038342	0.1622076	0.14645576	-0.07099247	0.18974781	0.074739456	0.16407776	0.2291956	0.2756505	-0.001431465	-0.023721695	0.068288326	-0.17640352	-0.27568865	-0.112965584	-0.14343023	-0.21263027	-0.23287296	-0.123868465	0.09527683	0.09956026	-0.0747242	-0.14770794	0.018932343	-0.15802145	-0.10984993	-0.010044575	-0.20216703	-0.20923138	-0.24077225	0.22327995	0.13271761	-0.22951126	-0.025166988	-0.2588024	-0.21624517	-0.26170015	-0.18628502	-0.24811935	-0.26537657	0.05343628	-0.072927475	-0.13706827	0.05647707	0.12016535	-0.038405895	-0.027235031	-0.015110016	0.18351841	0.024885654	0.13883114	0.12300539	-0.3406911	-0.4476452	0.0750308	0.21100855	-0.049613953	0.093709946	0.16312695	-0.2846675	-0.049211502	-0.007997036	0.11236191	-0.013867855	0.13133717	0.019649982	-0.2064681	-0.19624853	0.09960747	0.1009593	-0.1153698	0.23152733	0.07780886	-0.19614506	-0.26272726	-0.116146564	-0.022357464	-0.03088808	0.08572769	0.006948948	0.085235596	0.014478207	-0.06882763	0.012159348	-0.15075827	-0.04505253	0.12767124	-0.030588627	0.0341568	-0.10349798	0.2371583	-0.016318321	0.017060757	0.025214672	-0.01031065	0.09920359	-0.043434143	-0.11294603	-0.008700371	0.068772316	-0.016767979	-0.034767628	0.10291815	-0.1716156	0.014382362	-0.040155888	0.061435223	0.07831001	0.070747375	-0.054965973
Zbtb26	320633	ILMN_1212854	0.2265296	0.14017439	-0.20150614	-0.029271603	0.22912121	0.1979084	-0.13070345	0.23053741	-0.12951279	0.17198753	0.6049299	0.16400766	0.050503254	-0.11839485	-0.09335899	0.20110273	-0.22257185	0.053880215	0.19156885	0.09819698	-0.21213579	-0.025434017	-0.07933426	-0.22465229	0.027881145	0.1429553	-0.12982273	-0.0969882	-0.22129965	-0.13534164	-0.05268383	-0.09167194	0.14621258	-0.092169285	0.19033575	-0.011968613	-0.21536016	0.27926636	0.05107069	0.25936842	0.3976493	0.14048767	0.3574872	-0.24881601	0.14910936	-0.27207565	0.57249594	0.17113447	0.094790936	0.37686443	0.027971745	-0.11300421	0.043715	0.38756895	0.17147017	-0.07679939	0.121394634	-0.29862785	-0.008006573	0.16464901	0.3470297	0.4053421	-0.027522564	-0.07961655	0.17425013	0.43982315	0.20896149	0.2818756	-0.003109455	0.043531895	-0.14469194	0.016680717	0.23636198	0.30723143	0.107860565	0.09131813	0.18423414	-0.13153696	-0.08352852	-0.015765667	0.004508972	0.003108978	-0.29169178	-0.19757843	-0.23822975	-0.15717745	0.012975693	0.16400766	0.015056133	-0.25075817	0.003893375	-0.041841507	-0.09873438	-0.061971188	0.13472414	0.043715	-0.08288431	-0.17916632	-0.045084953	-0.01568079	0.1317339	-0.2533946	0.040669918	0.15454865	-0.18053675	-0.14108849	0.26858425	0.012808323	0.42779016	-0.05904913	0.2886243	-0.005966187	0.15769625	-0.24405289	-0.021345139	-0.096921444	0.06503296	0.15223932	-0.15916348	0.11193323	0.023025036	-0.11236286	-0.04382801	0.10703182	0.024968624	-0.016849518	0.042390347	0.15064907	0.03210354	0.037349224	0.03127861	0.103973866	-0.015202522
Adh5		ILMN_1212856	-0.009492874	-0.1761322	-0.12578487	-0.1564703	0.032220364	-0.035037994	-0.01727724	-0.1600709	0.05430889	-0.04178667	-0.040987015	0.04066229	-0.07237291	0.021824837	-0.10253668	-0.11230564	0.022161484	-0.10517073	-0.07798195	0.036516666	-0.004851818	0.123215675	-0.018211842	0.0287776	0.03533125	-0.01534462	-0.10114813	0.14949465	-0.15694761	0.026628494	-0.119075775	-0.09285593	0.08720875	0.14701891	0.08605957	-0.13945198	-0.2751541	0.04812622	0.02895832	0.062125683	-0.028295994	0.18476534	0.08811903	-0.026515484	0.2033596	0.17565298	0.17939281	0.021842003	0.026619434	0.07813406	-0.17323446	0.040520668	0.31419373	0.41362	0.097966194	0.16398144	0.11510801	-0.06327391	0.18514967	-0.08750343	0.010742664	-0.013899326	-0.24774408	-0.067348	-0.020067692	-0.027739525	-0.019919872	-0.012848854	0.14150047	0.03481722	-0.11261654	-0.1992526	0.04292488	0.044864178	-0.04039955	0.010918617	0.28691387	0.026293278	-0.005503655	-0.04221964	-0.10602331	-0.03906107	0.048086166	0.023113728	0.094332695	-0.010588646	0.076432705	-0.013394356	0.2110691	0.023966312	-1.69E-04	-0.0649457	-0.1289072	-0.053263664	0.07780552	0.009503365	-0.0414176	0.15120459	-0.007954598	0.10013056	0.018755913	-0.09475994	-0.015125752	0.019167423	0.08861828	-0.042701244	0.10246849	0.15103579	0.0546546	0.04339552	0.10174227	0.003305435	-0.06916475	0.07074976	0.10263395	-0.03077221	-0.03367853	-0.015188217	-0.013192654	-0.171556	-0.064260006	0.028168678	0.08305073	0.052084923	0.043156147	0.104454994	-0.09079456	1.69E-04	-0.08004141	-0.028876781	0.06112051	0.053123474	-0.004174233
